id,fr
indicator_introduction_year_description,"Ce graphique présente une série chronologique du nombre d'espèces exotiques nouvellement introduites en Belgique. Les points indiquent le nombre d'espèces introduites pour une année donnée (si des données sont disponibles), basé sur la date de la première observation de l'espèce, comme indiqué dans la <a href=""https://www.gbif.org/dataset/6d9e952f-948c-4483-9807-575348147c7e\"" target=""_blank"">liste de contrôle GRIIS</a>. La tendance générale, ajustée à l'aide d'un modèle LOESS, est représentée en <b style=""color:#356196ff;"">bleu</b>, tandis que la zone <b style=""color:#94a7baff;"">ombrée en bleu</b> indique l'intervalle de confiance à 95%."
indicator_introduction_year_title,Nombre d'espèces nouvellement introduites par an
indicator_native_range_year_description,"<p>Le nombre d'espèces introduites par année de première observation en Belgique et par continent d'origine (ou aire d'origine)</p> 
<p><i>Une subdivision plus détaillée des continents en sous-régions est possible en sélectionnant l'option ""aire d'origine"" dans le menu déroulant du niveau de région.</i></p>"
indicator_native_range_year_title,Nombre d'espèces introduites par an et par continent d'origine
indicator_total_year_description,"Ce graphique illustre le nombre cumulatif d'espèces exotiques introduites en Belgique, basé sur leur année de première observation, telle que documentée dans la <a href=""https://www.gbif.org/dataset/6d9e952f-948c-4483-9807-575348147c7e"" target=""_blank"">liste GRIIS</a>."
indicator_total_year_title,Nombre cumulé d'espèces introduites
indicators_title,Indicateurs
individual_title,Individu
introduced_title,introduit
invasive_title,envahissant
isBeheerd_title,NA
is_union_title,"L'espèce ce est incluse dans <a href=""https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:02016R1141-20220802&from=EN"" target=""_blank""> la liste des espèces d'intérêt de l'Union</a>."
juvenile_title,juvénile
key_title,NA
kingdom_title,règne
last_observed_title,année de dernière observation
left_title,gauche
legend_title,Légende
lenteNesten_title,Nombre de nids signalés jusqu'à 19 mai
less_title,Moins
lifeStage_title,stade de vie
links_title,Liens
locality_title,localité
locationId_title,ID de la localité
male_title,mâle
managed nest_title,Nid traité
management-mapInvasion_description,"<div>
  <p>
    Ces cartes montrent la répartition de l'espèce pour l'année de référence sélectionnée et la comparent avec la répartition des deux périodes précédentes de trois ans.
  </p>

  <p>En tant qu'utilisateur, vous pouvez choisir comment organiser les données d'observation. Voici comment procéder:</p>

  <ol>
    <li>Sélectionnez le bouton <strong>'Edit classes'</strong>.</li>
    <li>Définissez le nombre de catégories dans lesquelles vous souhaitez diviser les observations avec l'option <strong>nBins</strong>.</li>
    <li>
      Choisissez la manière dont les données seront réparties. Vous pouvez choisir entre:
      <ul>
        <li><strong>Répartition personnalisée:</strong> vous définissez vous-même les limites.</li>
        <li><strong>Répartition uniforme:</strong> toutes les catégories ont une répartition égale.</li>
        <li><strong>Répartition par quantiles:</strong> chaque catégorie contient environ le même nombre d'observations.</li>
      </ul>
    </li>
    <li>Donnez un nom à chaque catégorie: rendez l'affichage plus clair en attribuant un nom approprié à chaque groupe.</li>
    <li>Confirmez vos réglages: cliquez sur <strong>'Confirm groups'</strong> pour mettre à jour la carte avec votre nouvelle répartition.</li>
  </ol>
</div>"
management-mapInvasion_title,Histoire des invasions de {{species}}
management-mapOccurrence_description,"<p>Carte et graphiques associés de la distribution spatiale de la gestion réalisée de.
<li>Sur la carte, vous pouvez voir la distribution spatiale pour l'année choisie. 
<li>Sur le graphique en dessous de la carte à gauche, vous pouvez trouver la tendance par région (Flandre, Wallonie et/ou Bruxelles). <li>Sur le graphique en dessous de la carte à droite, la tendance dans la ou les régions sélectionnées est affichée.</p> 

<!DOCTYPE html> <html lang=""fr""> <head> <meta charset=""UTF-8""> <meta name=""viewport"" content=""width=device-width, initial-scale=1.0""> <title>Aperçu du tableau</title> <link href=""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/css/all.min.css"" rel=""stylesheet""> <style> .indented { margin-left: 20px; }
details summary {
  list-style: none;
  font-size: 14px;
  color: #c1c443;
  text-decoration: underline;
}

.green-icon {
  color:#c1c443 ;
  font-size: 18px;
  margin-right: 10px;
}

</style> </head> <body> <details> <summary> <i class=""fas fa-angle-double-down green-icon""></i> Plus d'informations </summary> <br> <p>L'<b>unité</b> détermine comment les résultats sont affichés : <ul> 
<li> <b>absolu :</b> Le nombre absolu d'individus gérés 
<li> <b>différence :</b> La différence dans le nombre absolu d'individus gérés d'une année par rapport au nombre absolu d'individus gérés de l'année précédente. Cette valeur est calculée en soustrayant la valeur absolue de l'année de celle de l'année précédente. Cette valeur peut donc être négative. Une valeur positive indique que plus d'individus ont été gérés dans une certaine année par rapport à l'année précédente, une valeur négative indique une diminution du nombre d'individus gérés, tandis qu'un zéro indique le même nombre d'individus gérés. La différence pour la première année de la série temporelle est toujours zéro. 
<li> <b>unité d'effort :</b> Le nombre absolu d'individus gérés divisé par les efforts réalisés. Cela corrige la gestion pour les changements d'effort. L'unité d'effort dépend de la méthode utilisée, mais correspond généralement à 1 piège ou 1 tir par 24 heures. </ul> 
</p> Pour plus d'informations sur l'ajustement des classes, consultez la <a href="""" target=""_blank"">foire aux questions</a> </details> </body> </html>"
management-mapOccurrence_oxyura_jamaicensis_description,"<p>Carte et graphiques associés de la gestion réalisée.</p>
<p>
<li>Sur la carte vous pouvez voir la répartition spatiale de la gestion pendant la période choisie<sup>1</sup>.
<li>Sur le graphique sous la carte vous trouverez la tendance par région (Flandre, Wallonie et/ou Bruxelles)
</p>

<p>Les données peuvent être affichées par <i>Sexe</i> et <i>Protocole d’échantillonnage</i>. 
<br>
<p><sup>1</sup><i>Le curseur de la période se trouve sous le graphique</i>"
management-mapOccurrence_oxyura_jamaicensis_title,Gestion de {{species}}
management-mapOccurrence_title,Gestion de {{species}}
management2-countYearGroup_description,NA
management2-countYearGroup_title,Gestion des nids
management2_active-mapHeat_description,"Cette carte illustre les endroits où des frelons asiatiques ont été signalées, mais où aucun nid n'a encore été géré avec succès. Les observateurs Vespa peuvent mener des enquêtes à ces endroits.
Les observations sont conservées si elles sont situées à plus de 2 km d'un nid géré avec succès et/ou sont rapportées après une action de gestion réussie. Plus le rouge est intense, plus il y a de notifications à proximité les unes des autres.
Les nids manquants peuvent toujours être signalés sur <a href=""https://vespawatch.be"" target = ""_blank"">vespawatch.be</a>.
</br><em>Dates disponibles jusqu'au {{maxDate}}</em>"
management2_active-mapHeat_title,Points chauds actifs
management2_observed-mapHeat_description,"Cette carte montre tous les nids et individus de frelons asiatiques signalés en {{maxYear}} via divers canaux. Tous les rapports ne sont pas encore affichés sur cette carte. Bientôt, toutes les notifications seront visibles. </br><em>Dates disponibles jusqu'au {{maxDate}}</em>"
management2_observed-mapHeat_title,Toutes les observations de l'année actuelle
management3-countYearGroup_description,"<p>Ce graphique montre l'évolution du nombre absolu ou cumulé d'individus gérés.</p> 
<p><i>Le nombre d'individus peut être subdivisé par stade de vie si disponible</i></p>"
management3-countYearGroup_title,Le nombre d'individus de {{species}} gérés
management_title,Gestion
map_title,Carte
marine_title,marine
min_1_obs_title,L'espèce a été observée en Belgique depuis 1950 (données de GBIF)
missingFilters_species_title,Aucune espèce ni région sélectionnée ! => Veuillez sélectionner une espèce et une région
missing_title,manquant
modelType_title,Type de modèle
more_title,Plus
multipleRegions_title,plusieurs régions
nBins_title,Nombre de groupes
name_title,NA
native_continent_title,continent d'origine
native_range_title,aire d'origine
natura2000Only_title,Zones Natura 2000 uniquement
natural_dispersal_title,Dispersion naturelle à travers les frontières d’espèces exotiques envahissantes introduites par les voies 1 à 5
nest_title,Nid
nest_type_title,NA
niet behandeld_title,non traité
niet succesvol_title,non réussi
noData_title,Aucune donné disponible
noParameters_title,Aucun paramètre sélectionné
no_title,non
none_title,<non>
not selected_title,non séléctionné
numberTaxa_title,Nombre de taxons introduits
number_title,Nombre
obs_disclaimer_1311477_description,"Attention: Les données affichées sous <b>Répartition</b> comprennent des observations à la fois de nids et d'individus de <i>Vespa velutina</i>.<br>Pour obtenir des informations sur le nombre de nids signalés, consultez la section <b>Gestion</b>."
obs_disclaimer_1311477_title,NA
observations-mapOccurrence_description,"<p>Carte de la répartition dans les régions sélectionnées depuis 1950.</p>
<ul>
<li><p>Les carrés <b style=""color: #000000;"">noirs</b> indiquent des zones de 10 x 10 km où l’espèce a été observée.<br>
<li>Les carrés <b style=""color: #FF0000;"">rouges</b> rouges marquent des emplacements plus précis de 1 x 1 km à l’intérieur de ces zones où des observations ont été signalées.</p> 
</ul>
<p>Le graphique en barres joint présente une série chronologique montrant le nombre de carrés par an dans chaque région depuis 1950.<br>
Lorsqu’un carré chevauche plusieurs régions, il est compté comme ""plusieurs régions"".</p>"
observations-mapOccurrence_title,Répartition de {{species}}
observations_title,Répartition
occupancy_description,Surface occupée par une espèce
occupancy_title,Répartition
occurColor_title,Observation couleur
occurrence_title,Observation
onbekend_title,inconnu
only_obs_title,"Le portail contient des données sur les observations, les indicateurs et (pour les espèces de la liste de l'Union) les rapports."
order_title,ordre
origin_title,Origine
other_db_title,Autres tableaux de bord
parameters_title,Paramètres
pathway_level1_title,Catégorie de voie d'introduction
pathway_level2_title,Sous-catégorie de voie d'introduction
pathway_title,voies d'introduction
pathways_title,Voies d'introduction
percentCages_title,Pourcentage des cellules occupés (10km<sup>2</sup>) en Flandre
period_title,Période
phylum_title,phylum
protectAreas_title,Zones protégées
provinces_title,provinces
pulli_title,pulli
quantiles_title,NA
radius_title,rayon
regionLevel_title,Région niveau
region_filter_title,Filtre de zone
region_title,Région
regions_title,Régions
release_biological_control_title,Lutte biologique
release_conservation_title,Introduction à des fins de conservation
release_erosion_control_title,"Lutte contre l’érosion / stabilisation de dunes (brise-vent, haies, etc.)"
release_fishery_title,Pêche dans le milieu naturel (y compris la pêche sportive)
release_hunting_title,Chasse dans le milieu naturel
release_landscape_improvement_title,"« Amélioration » du paysage, de la flore et de la faune dans le milieu naturel"
release_other_title,Autre libération intentionnelle
release_title,LIBÉRATION dans la nature
release_unknown_title,Libération (non spécifié)
release_use_title,"Libération dans la nature pour utilisation (à des fins autres que celles stipulées ci-dessus, par exemple production de fourrure, transport, médecine)"
released_title,libéré
reporting_t01-mapOccurrence_description,"Carte avec:
<ul>
  <li><b>uniquement t<sub>0</sub>:</b> Grilles de 10 km x 10 km contenant uniquement des observations de l'espèce entre 2000 et l'année de son inscription sur la <a href=""https://environment.ec.europa.eu/topics/nature-and-biodiversity/invasive-alien-species_en"" target=""_blank"">liste des espèces préoccupantes pour l’Union</a>, sans signalements ultérieurs.</li>
  <li><b>uniquement t<sub>1</sub>:</b> Grilles de 10 km x 10 km où l'espèce est apparue pour la première fois au cours du premier cycle de rapport triennal.</li>
  <li><b>t<sub>0</sub> & t<sub>1</sub>:</b> Grilles de 10 km x 10 km où l'espèce est toujours présente.</li>
</ul>"
reporting_t01-mapOccurrence_title,Rapportage de {{species}}
reporting_t1-mapOccurrence_description,"Carte avec:
<ul>
  <li><b>uniquement t<sub>0</sub>:</b> Grilles de 10 km x 10 km contenant uniquement des observations de l'espèce entre 2000 et l'année de son inscription sur la <a href=""https://environment.ec.europa.eu/topics/nature-and-biodiversity/invasive-alien-species_en"" target=""_blank"">liste des espèces préoccupantes pour l’Union</a>, sans signalements ultérieurs.</li>
  <li><b>uniquement t<sub>1</sub>:</b> Grilles de 10 km x 10 km où l'espèce est apparue pour la première fois au cours du premier cycle de rapport triennal.</li>
  <li><b>t<sub>0</sub> & t<sub>1</sub>:</b> Grilles de 10 km x 10 km où l'espèce est toujours présente.</li>
</ul>"
reporting_t1-mapOccurrence_title,Rapportage de {{species}}
reporting_title,Rapport
reproducing_title,se propageant
right_title,droite
risk-mapRaster_description,"Les espèces exotiques envahissantes peuvent potentiellement endommager les écosystèmes, réduire la biodiversité et causer d’autres problèmes aux humains et à la faune. Afin d'atténuer ces problèmes, des recherches sont nécessaires pour déterminer quels sont les risques potentiels et quelles espèces sont les plus susceptibles de poser problème. L'une des techniques que nous utilisons est la modélisation de la répartition des espèces. Ces modèles visent à estimer la répartition potentielle d'une espèce compte tenu des conditions environnementales connues dans lesquelles elle vit actuellement. Dans de tels modèles, nous pouvons également intégrer des scénarios futurs, afin de pouvoir tenir compte du changement climatique dans notre évaluation des risques. </br>Il est peu probable que ces cartes constituent des prédictions précises de la répartition actuelle ou future des espèces, mais elles constituent néanmoins un guide pour les scientifiques qui effectuent des évaluations des risques. Ils nous aident en indiquant quelles zones pourraient être les plus vulnérables à l’invasion et si le changement climatique est susceptible d’entraîner un plus ou moins grand établissement de l’espèce."
risk-mapRaster_title,TrIAS Cartes des Risques
riskHigh_title,risque élevé
riskLow_title,faible risque
riskMap_title,Carte des risques
risk_assessment_title,Analyse des risques
risk_maps_title,Cartes des risques
row_title,ligne
samplingProtocol_title,Protocole d'échantillonnage
selectedAreas_title,Zone(s) sélectionnée(s)
selected_title,séléctionné
shareLink_title,Partager le lien
showGlobe_title,Afficher la carte
singlePathway_title,Veuillez sélectionner 1 voie d'introduction (niveau 1) pour cette figure
sourceLink_title,Source
source_title,Source
spatialLevel_cell_code10_title,Nombre de mailles de 10 × 10 km occupées
spatialLevel_cell_code1_title,Nombre de mailles de 1 × 1 km occupées
spatialLevel_n_title,Nombre d'observations
spatialLevel_title,NA
species-welcome_description,"<p style=""text-align: center;"">
Sur cette page, vous trouverez des graphiques interactifs et des tendances pour des espèces individuelles, que vous pouvez sélectionner via le menu déroulant ci-dessous. Par défaut, les données sont affichées pour l'ensemble de la Belgique, mais vous pouvez également sélectionner une ou plusieurs régions spécifiques pour une vue plus personnalisée. Notre principale source de données est <a href=""https://www.gbif.org"" target=""_blank"">GBIF.org</a>, complétée par d'autres ensembles de données lorsque cela est pertinent.
</p>"
species-welcome_title,Données d'espèces
species_information_title,Données d'espèces
species_title,Espèce
startYear_title,Année de début
start_title,Démarrage
stowaway_airplane_title,Organismes clandestins dans ou sur les avions
stowaway_ballast_water_title,Eaux de ballast des navires / bateaux
stowaway_container_title,Conteneur / vrac
stowaway_fishing_equipment_title,Matériel de pêche
stowaway_hull_fouling_title,Salissure des coques de navires / bateaux
stowaway_machinery_title,Machines/équipement
stowaway_organic_packing_title,"Matériaux d’emballage organiques, en particulier à base de bois"
stowaway_other_title,Autres moyens de transport
stowaway_people_luggage_title,Personnes et leurs bagages/matériel (tourisme en particulier)
stowaway_ship_title,Organismes clandestins dans les navires/bateaux (hormis les eaux de ballast et la salissure des coques)
stowaway_title,TRANSPORT - clandestin
stowaway_unknown_title,Clandestin (non spécifié)
stowaway_vehicles_title,"Véhicules (voitures, trains, etc.)"
succesvol_title,réussi
sum_title,nombre
summarizeBy_title,résumer par
summary_title,résumé
t0_title,t0
t1_title,t1
tableIndicators_description,"<p>Ce tableau présente un aperçu de toutes les espèces répertoriées sur le portail des espèces exotiques (= toutes les espèces de la <a href=""https://www.gbif.org/dataset/6d9e952f-948c-4483-9807-575348147c7e"" target=""_blank"">liste de contrôle GRIIS de Belgique</a>). Pour chaque espèce, le tableau comprend des informations sur son statut d'invasion en Belgique tel que documenté dans la liste de contrôle GRIIS. Les colonnes sont décrites ci-dessous : </p>

- <b>Espèce</b> affiche le nom scientifique de l'espèce exotique.<br>
- <b>ID taxonomique GBIF (taxonkey)</b> affiche le taxonkey de l'espèce sur <a href=""https://www.gbif.org/news/EQgUzZ4YA75BSeLs1naI9/belgian-built-gbif-alert-system-wins-the-2023-ebbe-nielsen-challenge"" target=""_blank""> GBIF </a> (le Global Biodiversity Information Facility). Pour en savoir plus sur les clés taxonomiques GBIF, consultez <a href=""https://discourse.gbif.org/t/understanding-gbif-taxonomic-keys-usagekey-taxonkey-specieskey/3045"" target=""_blank""> cette page. </a><br>
- <b>Année de dernière observation</b> indique l'année la plus récente où l'espèce a été observée en Belgique. Cela est basé soit sur la dernière année d'observation indiquée dans la liste de contrôle GRIIS, soit (lorsqu'elle est disponible) sur une observation géoréférencée plus récente de l'espèce rapportée sur GBIF.<br>
- <b>Habitat</b> répertorie les types d'habitats dans lesquels l'espèce se trouve typiquement, comme indiqué dans la liste de contrôle GRIIS.<br>
- <b>Source</b> indique la liste de contrôle initiale qui a servi de base pour inclure l'espèce dans la liste de contrôle GRIIS.<br>
- <b>Année de première observation</b> indique la première année où l'espèce a été observée en Belgique (par région), comme documenté dans la liste de contrôle GRIIS.<br>
- <b>Degré d'établissement</b> indique le degré d'établissement de l'espèce en Belgique, tel qu'indiqué dans la liste de contrôle GRIIS. ""NA"" signifie que cette information n'était pas disponible dans la liste de contrôle GRIIS pour l'espèce respective.<br>
- <b>Voies d'introduction</b> affiche les voies d'introduction de l'espèce en Belgique, comme spécifié dans la liste de contrôle GRIIS.<br>
- <b>Plus</b> Indique si des informations supplémentaires sont disponibles sur l'espèce (à l'aide d'icônes) : <br>"
tableIndicators_title,NA
tableLegend_title,Légende du tableau
tableNesten_description,Le nombre de nids signalés sur vespawatch.be par province. </br><em>Dates disponibles jusqu'à {{maxDate}}<em>
tableNesten_title,Nombre de nids par province (tableau)
tableTitle_title,Aperçu du tableau
target6_description,"Nombre de nouvelles espèces envahissantes établies par an en Belgique depuis 1970, calculé à l'aide du package <a href=""https://pypi.org/project/b3alien/"" target=""_blank"">b3alien</a> pour corriger les délais de détection. Cet indicateur est basé sur la liste de contrôle belge du Registre mondial des espèces introduites et envahissantes (<a href=""https://doi.org/10.15468/xoidmd"" target=""_blank"">GRIIS</a>) et n'inclut que les espèces classées comme établies, envahissantes ou largement envahissantes."
target6_title,Target 6 : taux d'établissement des espèces exotiques envahissantes
target6_yLab_description,NA
target6_yLab_title,Nombre d'espèces exotiques envahissantes nouvellement établies
taxa_title,Taxa
terrestrial_title,terrestre
top_title,en haut
topleft_title,En haut à gauche
topright_title,En haut à droite
totalSpecies_title,Nombre total d'espèces
total_title,Total
trend_title,Tendance
unaided_natural_dispersal_title,SANS AIDE (dispersion naturelle)
unaided_title,SANS AIDE
unaided_unknown_title,Sans aide (non spécifié)
undefined_title,NA
uniform_title,NA
unionColor_title,Union couleur
unit_title,unité
unknown_title,Inconnu
unknown_unknown_title,Inconnu (non spécifié)
untreated nest_title,Nid non traité
userDefined_title,NA
vernacular_name_col_title,noms communs
vernacular_name_title,recherche par noms communs
version_title,Version
visualize_pathways_level1_description,"Ce graphique montre le nombre de taxons introduits par catégorie de voie d'introduction <i>(<a href=""https://www.cbd.int/doc/c/9d85/3bc5/d640f059d03acd717602cd76/sbstta-22-inf-09-en.pdf#page=8"" target = ""_blank"">CBD, niveau 1</a>)</i>."
visualize_pathways_level1_title,Nombre de taxons introduits par catégorie de voie d'introduction
visualize_pathways_level2_description,"<p>Ce graphique montre le nombre de taxons introduits par sous-catégorie de voie d'introduction <i>(<a href=""https://www.cbd.int/doc/c/9d85/3bc5/d640f059d03acd717602cd76/sbstta-22-inf-09-en.pdf#page=8"" target = ""_blank"">CBD, niveau 2</a>)</i>.</p>
<p></p>
<p><i><span style=""color: red; font-size: 1.5em; font-weight: bold; animation: pulse 1s infinite;"">!</span> Ce graphique ne peut afficher que les sous-catégories d'une seule catégorie de voie d'introduction. Veuillez sélectionner une catégorie en utilisant le filtre en haut de cette page</i>.</p>"
visualize_pathways_level2_title,Nombre de taxons introduits par sous-catégorie de voie d'introduction
visualize_pathways_year_level1_description,"<p>Ce graphique montre les tendances du nombre de taxons introduits par catégorie de voie d'introduction <i>(<a href=""https://www.cbd.int/doc/c/9d85/3bc5/d640f059d03acd717602cd76/sbstta-22-inf-09-en.pdf#page=8"" target = ""_blank"">CBD, niveau 1</a>)</i>.
<p>Les taxons sont regroupés par décennie en fonction de leur année de première observation, telle que spécifiée dans la <a href= ""https://www.gbif.org/dataset/6d9e952f-948c-4483-9807-575348147c7e"" target=""_blank""> liste de contrôle GRIIS de Belgique</a>.
<p><i><span style=""color: red; font-size: 1.5em; font-weight: bold; animation: pulse 1s infinite;"">!</span> Un même taxon peut être introduit par le biais de plusieurs catégories de voies d'introduction, un taxon peut donc être inclus plus d'une fois dans ce graphique. Cela signifie que la somme du ""nombre de taxons introduits par catégorie de voie d'introduction"" peut être supérieure au ""nombre de taxons""</i>."
visualize_pathways_year_level1_title,Tendances du nombre de taxons introduits par catégorie de voie d'introduction
visualize_pathways_year_level2_description,"<p>Ce graphique montre les tendances du nombre de taxons introduits par sous-catégorie de voie d'introduction <i>(<a href=""https://www.cbd.int/doc/c/9d85/3bc5/d640f059d03acd717602cd76/sbstta-22-inf-09-en.pdf#page=8"" target = ""_blank"">CBD, niveau 2</a>)</i></p>
<p>Les taxons sont regroupés par décennie en fonction de leur année de première observation, telle que spécifiée dans la <a href= ""https://www.gbif.org/dataset/6d9e952f-948c-4483-9807-575348147c7e"" target=""_blank""> liste de contrôle GRIIS de Belgique</a>.</p>
<p><i><span style=""color: red; font-size: 1.5em; font-weight: bold; animation: pulse 1s infinite;"">!</span> Ce graphique ne peut afficher que les sous-catégories d'une seule catégorie de voie d'introduction. Veuillez sélectionner une catégorie en utilisant le filtre en haut de ce graphique</i>.</p>
<p><i><span style=""color: red; font-size: 1.5em; font-weight: bold; animation: pulse 1s infinite;"">!</span> Un même taxon peut être introduit par le biais de plusieurs sous-catégories de voies d'introduction, un taxon peut donc être inclus plus d'une fois dans ce graphique. Cela signifie que la somme du ""nombre de taxons introduits par catégorie de voie d'introduction"" peut être supérieure au ""nombre de taxons""</i>.</p>"
visualize_pathways_year_level2_title,Tendances du nombre de taxons introduits par sous-catégorie de voie d'introduction
wallonia_title,Wallonie
welcomeTitle_description,"Sur cette page, vous trouverez tous les chiffres et tendances concernant les espèces exotiques en Belgique."
welcomeTitle_title,Bienvenue sur la page des espèces exotiques
widespreadInvasive_title,répandue et envahissante
year_title,Année
yes_title,oui
