key	nubKey	canonicalName	first_observed	last_observed	class	kingdom
213215401	2888799	Cephalaria alpina	1970	1970	Magnoliopsida	Plantae
213215392	2888805	Scabiosa atropurpurea	1835	2018	Magnoliopsida	Plantae
159749116	2888870	Rumex spinosus	1886	2024	Magnoliopsida	Plantae
213214875	2888945	Rumex brownii	1895	1964	Magnoliopsida	Plantae
213214880	2888955	Rumex pseudonatronatus	2011	2011	Magnoliopsida	Plantae
152546154	2888987	Rumex obovatus	1940	2020	Magnoliopsida	Plantae
152546156	2888993	Rumex bucephalophorus	1928	1928	Magnoliopsida	Plantae
152546146	2889024	Rumex confusus	2011	2017	Magnoliopsida	Plantae
152546147	2889030	Rumex altissimus	1903	1909	Magnoliopsida	Plantae
152546145	2889038	Rumex dentatus	1891	1956	Magnoliopsida	Plantae
213214915	2889198	Persicaria pensylvanica	1902	2002	Magnoliopsida	Plantae
213214903	2889358	Oxyria digyna	2020	2025	Magnoliopsida	Plantae
213214022	2890739	Geranium versicolor	2020	2025	Magnoliopsida	Plantae
213214033	2890957	Geranium renardii	2021	2025	Magnoliopsida	Plantae
152545298	2891617	Erodium brachycarpum	1903	1953	Magnoliopsida	Plantae
213214009	2891621	Erodium malacoides	2008	2021	Magnoliopsida	Plantae
213214007	2891624	Erodium cygnorum	1900	2022	Magnoliopsida	Plantae
152545297	2891628	Erodium botrys	1826	1971	Magnoliopsida	Plantae
152545265	2908428	Galium divaricatum	1900	2008	Magnoliopsida	Plantae
152545267	2914501	Galium tenuissimum	1906	1953	Magnoliopsida	Plantae
152545263	2914754	Galium verrucosum	1904	2023	Magnoliopsida	Plantae
152545257	2916822	Asperula laevigata	1823	2021	Magnoliopsida	Plantae
152545258	2916975	Asperula taurina	1861	1973	Magnoliopsida	Plantae
213215523	2925303	Lantana camara	2011	2020	Magnoliopsida	Plantae
152545795	2925492	Verbena supina	1947	1947	Magnoliopsida	Plantae
152545798	2925515	Verbena halei	1921	1940	Magnoliopsida	Plantae
152545799	2925518	Verbena brasiliensis	1993	1993	Magnoliopsida	Plantae
152545797	2925530	Verbena urticifolia	1996	2023	Magnoliopsida	Plantae
152545539	2925754	Lappula marginata	1880	1896	Magnoliopsida	Plantae
152545543	2925790	Heliotropium amplexicaule	1890	1890	Magnoliopsida	Plantae
152545536	2925877	Amsinckia tessellata	1877	1956	Magnoliopsida	Plantae
152545535	2925879	Amsinckia eastwoodiae	1924	1924	Magnoliopsida	Plantae
152545522	2926041	Nonea rosea	1828	1828	Magnoliopsida	Plantae
182134656	2926613	Origanum onites	2020	2021	Magnoliopsida	Plantae
152545777	2926686	Sideritis lanata	1907	1907	Magnoliopsida	Plantae
213215471	2927029	Salvia splendens	2008	2021	Magnoliopsida	Plantae
152545768	2927030	Salvia aethiopis	1835	1910	Magnoliopsida	Plantae
152545750	2927075	Elsholtzia ciliata	1996	2000	Magnoliopsida	Plantae
152545756	2927224	Dracocephalum thymiflorum	1893	2017	Magnoliopsida	Plantae
152545753	2927296	Stachys cretica	1872	1942	Magnoliopsida	Plantae
152545020	2927484	Cuscuta suaveolens	1976	1976	Magnoliopsida	Plantae
152545021	2927522	Cuscuta planiflora	1895	1895	Magnoliopsida	Plantae
152545482	2928153	Phacelia purshii	1893	1893	Magnoliopsida	Plantae
213213565	2928534	Ipomoea nil	1975	2023	Magnoliopsida	Plantae
152545011	2928583	Ipomoea leucantha	1997	2017	Magnoliopsida	Plantae
152545010	2928589	Ipomoea tricolor	2005	2005	Magnoliopsida	Plantae
152545008	2928624	Ipomoea hederifolia	1915	1915	Magnoliopsida	Plantae
152544968	2928766	Nicotiana longiflora	1895	1910	Magnoliopsida	Plantae
152544964	2928779	Nicotiana forgetiana	1932	2001	Magnoliopsida	Plantae
182134170	2928805	Jaltomata procumbens	2008	2009	Magnoliopsida	Plantae
213213526	2928905	Calibrachoa parviflora	1902	2025	Magnoliopsida	Plantae
152544986	2929892	Solanum elaeagnifolium	1997	1997	Magnoliopsida	Plantae
152544992	2931914	Solanum viarum	2000	2000	Magnoliopsida	Plantae
152544991	2932011	Solanum carolinense	1947	2024	Magnoliopsida	Plantae
152544995	2932501	Solanum pygmaeum	1902	1915	Magnoliopsida	Plantae
152544997	2932905	Salpiglossis sinuata	1978	2022	Magnoliopsida	Plantae
182134356	2938473	Biserrula pelecinus	1916	1916	Magnoliopsida	Plantae
159748507	2940408	Cytisophyllum sessilifolium	1949	1949	Magnoliopsida	Plantae
152545226	2947311	Cicer arietinum	1835	2024	Magnoliopsida	Plantae
152545228	2948921	Cullen americanum	1915	2023	Magnoliopsida	Plantae
152545230	2949235	Aeschynomene americana	2003	2003	Magnoliopsida	Plantae
152545231	2949250	Aeschynomene indica	1999	1999	Magnoliopsida	Plantae
213213871	2956442	Colutea orientalis	2020	2023	Magnoliopsida	Plantae
152545193	2957966	Senna occidentalis	1998	2005	Magnoliopsida	Plantae
152545212	2965209	Medicago murex	1923	1995	Magnoliopsida	Plantae
152545216	2965226	Medicago monantha	1885	1955	Magnoliopsida	Plantae
152545213	2965232	Medicago carstiensis	1896	1896	Magnoliopsida	Plantae
152545214	2965233	Medicago fischeriana	1902	1904	Magnoliopsida	Plantae
213213929	2965250	Medicago tornata	1949	1949	Magnoliopsida	Plantae
152545218	2965397	Medicago scutellata	1911	2009	Magnoliopsida	Plantae
213213935	2965405	Medicago intertexta	1858	1940	Magnoliopsida	Plantae
152545221	2965419	Medicago praecox	1887	2025	Magnoliopsida	Plantae
152545208	2965438	Medicago rigidula	1822	2023	Magnoliopsida	Plantae
152545209	2965459	Medicago doliata	1894	1940	Magnoliopsida	Plantae
152545210	2965461	Medicago turbinata	1882	1882	Magnoliopsida	Plantae
213213743	2971024	Melilotus officinalis	1983	2024	Magnoliopsida	Plantae
152545160	2971068	Melilotus wolgicus	1958	1958	Magnoliopsida	Plantae
182134308	2972703	Onobrychis caput-galli	1907	1907	Magnoliopsida	Plantae
152545184	2974826	Vicia hyrcanica	2000	2000	Magnoliopsida	Plantae
152545178	2974876	Vicia assyriaca	1960	1960	Magnoliopsida	Plantae
152545177	2974887	Vicia ervilia	1824	1963	Magnoliopsida	Plantae
152545173	2974946	Vicia dumetorum	1835	1969	Magnoliopsida	Plantae
152545176	2975097	Vicia noeana	2000	2000	Magnoliopsida	Plantae
152545172	2975257	Vicia hybrida	1876	1913	Magnoliopsida	Plantae
152545169	2975262	Vicia peregrina	1912	1994	Magnoliopsida	Plantae
152545167	2975384	Vicia benghalensis	1933	1966	Magnoliopsida	Plantae
152545168	2975393	Vicia sicula	1920	1920	Magnoliopsida	Plantae
213213847	2976091	Baptisia australis	2020	2022	Magnoliopsida	Plantae
152545144	2977222	Ononis alopecuroides	1954	1989	Magnoliopsida	Plantae
152545145	2977234	Ononis natrix	1881	1992	Magnoliopsida	Plantae
152545142	2982380	Vigna radiata	1995	2003	Magnoliopsida	Plantae
213215654	2984492	Celtis australis	2020	2025	Magnoliopsida	Plantae
213215651	2984537	Humulus scandens	1954	1955	Magnoliopsida	Plantae
213215704	2988040	Filipendula digitata	2014	2015	Magnoliopsida	Plantae
213215669	3000384	Pourthiaea beauverdiana	1999	1999	Magnoliopsida	Plantae
152544876	3002263	Rosa majalis	1850	1963	Magnoliopsida	Plantae
152544877	3002372	Rosa blanda	1861	1959	Magnoliopsida	Plantae
213215724	3002530	Rosa gallica	2000	2025	Magnoliopsida	Plantae
152544909	3012117	Sorbaria tomentosa	2000	2020	Magnoliopsida	Plantae
213215741	3012426	Sorbus latifolia	2013	2020	Magnoliopsida	Plantae
213215659	3025764	Cotoneaster adpressus	2010	2015	Magnoliopsida	Plantae
213215728	3026402	Spiraea thunbergii	2020	2025	Magnoliopsida	Plantae
213215730	3026426	Spiraea brachybotrys	1947	1947	Magnoliopsida	Plantae
213215729	3026906	Spiraea cantoniensis	2011	2020	Magnoliopsida	Plantae
152544851	3028431	Alchemilla conjuncta	1830	1884	Magnoliopsida	Plantae
152544853	3028586	Alchemilla tytthantha	1960	1971	Magnoliopsida	Plantae
152544699	3032646	Heuchera micrantha	2005	2016	Magnoliopsida	Plantae
213213689	3032762	Saxifraga stolonifera	1955	2021	Magnoliopsida	Plantae
152546350	3033584	Clematis jackmanii	2009	2013	Magnoliopsida	Plantae
213214350	3033839	Podophyllum peltatum	2020	2021	Magnoliopsida	Plantae
213214364	3033868	Berberis aquifolium	1906	2020	Magnoliopsida	Plantae
213214363	3033888	Mahonia bealei	2016	2025	Magnoliopsida	Plantae
152544624	3034552	Bupleurum odontites	1906	2015	Magnoliopsida	Plantae
182134023	3036157	Hedera hibernica	2008	2024	Magnoliopsida	Plantae
152544480	3036958	Aralia racemosa	1972	1975	Magnoliopsida	Plantae
152544478	3037015	Aralia cordata	1915	1948	Magnoliopsida	Plantae
152544761	3039418	Ziziphus lotus	2006	2009	Magnoliopsida	Plantae
152545472	3040253	Reseda phyteuma	1903	2005	Magnoliopsida	Plantae
152545409	3040913	Conringia orientalis	1835	1996	Magnoliopsida	Plantae
152545410	3040923	Conringia austriaca	1893	1893	Magnoliopsida	Plantae
152545404	3041109	Cordylocarpus muricatus	1950	1950	Magnoliopsida	Plantae
152545387	3042399	Camelina alyssum	1813	1946	Magnoliopsida	Plantae
152545388	3042439	Camelina rumelica	1893	1972	Magnoliopsida	Plantae
152545393	3042889	Brassica elongata integrifolia	1886	1912	Magnoliopsida	Plantae
152545437	3044201	Descurainia incisa	1893	1893	Magnoliopsida	Plantae
152545431	3045006	Alyssum hirsutum	1879	1879	Magnoliopsida	Plantae
152545429	3045042	Alyssum simplex	1850	1924	Magnoliopsida	Plantae
213214614	3045082	Alyssum turkestanicum	1864	1910	Magnoliopsida	Plantae
152545427	3045193	Alyssum strigosum	1909	1909	Magnoliopsida	Plantae
213214517	3045473	Noccaea brachypetala	1949	1973	Magnoliopsida	Plantae
152545424	3046092	Cardamine parviflora	1850	2025	Magnoliopsida	Plantae
152545417	3046778	Sisymbrium septulatum	1954	1954	Magnoliopsida	Plantae
152545415	3046839	Sisymbrium runcinatum	2004	2004	Magnoliopsida	Plantae
213214647	3047147	Neslia paniculata thracica	1866	1927	Magnoliopsida	Plantae
152545466	3047633	Sinapis alba dissecta	1882	1951	Magnoliopsida	Plantae
213214628	3048073	Erysimum collisparsum	1893	1941	Magnoliopsida	Plantae
152545461	3048288	Erysimum diffusum	1877	1896	Magnoliopsida	Plantae
213214625	3048397	Erysimum bicolor	2021	2025	Magnoliopsida	Plantae
152545462	3048532	Erysimum marshallii	2000	2025	Magnoliopsida	Plantae
152545455	3050357	Bunias erucago	1854	2024	Magnoliopsida	Plantae
213214566	3053399	Rorippa pyrenaica	1854	1999	Magnoliopsida	Plantae
152545439	3053950	Enarthrocarpus lyratus	1892	1893	Magnoliopsida	Plantae
213215372	3054366	Juglans ailantifolia	2021	2022	Magnoliopsida	Plantae
152546431	3056259	Acalypha indica	2003	2003	Magnoliopsida	Plantae
213214730	3056384	Acalypha rhomboidea	2021	2025	Magnoliopsida	Plantae
152546433	3060710	Manihot grahamii	2017	2017	Magnoliopsida	Plantae
152546439	3065883	Euphorbia glyptosperma	2003	2003	Magnoliopsida	Plantae
213214720	3066321	Euphorbia hypericifolia	1998	1998	Magnoliopsida	Plantae
152546449	3067869	Euphorbia chamaesyce	2000	2008	Magnoliopsida	Plantae
152546452	3069300	Euphorbia vermiculata	2007	2020	Magnoliopsida	Plantae
152546454	3070346	Euphorbia nutans	1995	2023	Magnoliopsida	Plantae
152546459	3079631	Andrachne telephioides	1947	1947	Magnoliopsida	Plantae
213214664	3082270	Cornus canadensis	2020	2022	Magnoliopsida	Plantae
152545893	3082297	Limonium sinuatum	1952	2024	Magnoliopsida	Plantae
152545960	3083603	Polycnemum arvense	1835	1903	Magnoliopsida	Plantae
152545964	3083657	Atriplex oblongifolia	1850	1850	Magnoliopsida	Plantae
213214957	3083659	Atriplex eardleyae	1906	1906	Magnoliopsida	Plantae
152545967	3083667	Atriplex semibaccata	1947	1947	Magnoliopsida	Plantae
152545972	3083746	Atriplex holocarpa	1906	1953	Magnoliopsida	Plantae
152545970	3083763	Atriplex sibirica	1967	1967	Magnoliopsida	Plantae
152545973	3083771	Atriplex suberecta	1903	1954	Magnoliopsida	Plantae
152545987	3083905	Chenopodium suecicum	1971	2008	Magnoliopsida	Plantae
152545985	3083921	Chenopodium pratericola	1893	1953	Magnoliopsida	Plantae
152545986	3083934	Chenopodium hircinum	1874	1983	Magnoliopsida	Plantae
152546002	3084616	Glinus lotoides	1911	1911	Magnoliopsida	Plantae
159749078	3084693	Calandrinia ciliata	1956	1956	Magnoliopsida	Plantae
213214852	3084748	Claytonia perfoliata	1859	2020	Magnoliopsida	Plantae
182135028	3084872	Drosanthemum floribundum	2018	2018	Magnoliopsida	Plantae
152546028	3084883	Sesuvium portulacastrum	1907	1907	Magnoliopsida	Plantae
152545994	3084922	Alternanthera paronychioides	1911	1911	Magnoliopsida	Plantae
152545995	3084939	Alternanthera sessilis	1911	1951	Magnoliopsida	Plantae
152545996	3084949	Alternanthera pungens	1949	1949	Magnoliopsida	Plantae
152545997	3084958	Alternanthera caracasana	1947	1948	Magnoliopsida	Plantae
182135058	3085196	Celosia cristata	2019	2019	Magnoliopsida	Plantae
152546077	3085412	Dianthus plumarius	1850	2025	Magnoliopsida	Plantae
152546087	3085435	Cerastium dichotomum	1954	1955	Magnoliopsida	Plantae
152546085	3085622	Petrorhagia nanteuilii	1992	1992	Magnoliopsida	Plantae
152544415	3088405	Leucanthemella serotina	1928	2021	Magnoliopsida	Plantae
152544404	3088652	Guizotia schimperi	2015	2015	Magnoliopsida	Plantae
182134955	3089140	Xanthium ambrosioides	1906	1954	Magnoliopsida	Plantae
213215227	3089142	Xanthium albinum	2020	2020	Magnoliopsida	Plantae
213215182	3089549	Centaurea depressa	1909	1922	Magnoliopsida	Plantae
152544430	3090783	Prenanthes purpurea	1850	2024	Magnoliopsida	Plantae
213215103	3092083	Coleostephus myconis	2014	2023	Magnoliopsida	Plantae
152544419	3092125	Acmella	1955	1955	Magnoliopsida	Plantae
152544368	3092604	Leysera tenella	1911	1911	Magnoliopsida	Plantae
152544363	3092782	Euthamia graminifolia	1900	2024	Magnoliopsida	Plantae
152544355	3093891	Hypochaeris microcephala	1895	1895	Magnoliopsida	Plantae
152544381	3094899	Onopordum macracanthum	1973	1973	Magnoliopsida	Plantae
182134960	3095939	Erigeron huelsenii	2008	2008	Magnoliopsida	Plantae
152544336	3098176	Calotis hispidula	1898	1949	Magnoliopsida	Plantae
152544338	3098183	Calotis lappulacea	1902	1940	Magnoliopsida	Plantae
152544339	3098186	Calotis cuneifolia	1895	1963	Magnoliopsida	Plantae
152544353	3100375	Acanthospermum hispidum	1997	2022	Magnoliopsida	Plantae
152544343	3100968	Pseudognaphalium undulatum	1893	2025	Magnoliopsida	Plantae
213215166	3103158	Gamochaeta americana	2021	2025	Magnoliopsida	Plantae
152544300	3103180	Gamochaeta antillana	1901	2025	Magnoliopsida	Plantae
152544312	3104078	Heteranthemis viscidehirta	1954	1954	Magnoliopsida	Plantae
152544274	3107177	Senecio pterophorus	1892	1908	Magnoliopsida	Plantae
213215061	3107362	Senecio saracenicus	2013	2021	Magnoliopsida	Plantae
213215062	3107661	Senecio quadridentatus	1893	1893	Magnoliopsida	Plantae
152544273	3107896	Senecio gallicus	1850	1850	Magnoliopsida	Plantae
213215060	3108121	Senecio glossanthus	1893	1893	Magnoliopsida	Plantae
152544292	3110041	Amphiachyris dracunculoides	1991	1991	Magnoliopsida	Plantae
152544222	3110293	Facelis retusa	1895	1895	Magnoliopsida	Plantae
213215216	3110905	Scorzonera hispanica	1835	2017	Magnoliopsida	Plantae
159748815	3111758	Zinnia violacea	2011	2018	Magnoliopsida	Plantae
152544239	3112098	Cotula turbinata	1947	1951	Magnoliopsida	Plantae
152544235	3112123	Cotula anthemoides	1896	1896	Magnoliopsida	Plantae
152544166	3112994	Cirsium subalpinum	1972	2022	Magnoliopsida	Plantae
152544191	3114343	Athanasia trifurcata	1909	1912	Magnoliopsida	Plantae
152544203	3114679	Carduus hamulosus	1876	1877	Magnoliopsida	Plantae
152544130	3115131	Sinacalia tangutica	2004	2004	Magnoliopsida	Plantae
152544142	3118216	Tanacetum corymbosum	1809	1988	Magnoliopsida	Plantae
152544154	3119191	Helianthus debilis	1911	1954	Magnoliopsida	Plantae
152544153	3119219	Helianthus salicifolius	1952	2021	Magnoliopsida	Plantae
152544150	3119225	Helianthus petiolaris	1949	2024	Magnoliopsida	Plantae
152544060	3119285	Erigeron philadelphicus	1945	2024	Magnoliopsida	Plantae
152544045	3120066	Achillea setacea	1885	1886	Magnoliopsida	Plantae
152544041	3120391	Achillea ageratum	1953	1960	Magnoliopsida	Plantae
152544036	3120713	Artemisia scoparia	1911	2008	Magnoliopsida	Plantae
213215089	3121088	Artemisia alba	2011	2024	Magnoliopsida	Plantae
213215087	3121228	Artemisia tournefortiana	2008	2008	Magnoliopsida	Plantae
213215085	3121474	Artemisia rubripes	2012	2012	Magnoliopsida	Plantae
213215086	3121547	Artemisia mongolica	2019	2019	Magnoliopsida	Plantae
213215088	3121593	Artemisia gmelinii	2009	2021	Magnoliopsida	Plantae
152544026	3121668	Artemisia austriaca	1944	2023	Magnoliopsida	Plantae
152544016	3122190	Amberboa moschata	1952	1952	Magnoliopsida	Plantae
152544087	3123300	Pilosella fuscoatra	2006	2006	Magnoliopsida	Plantae
152544073	3125765	Stuartina muelleri	1906	1914	Magnoliopsida	Plantae
213215151	3125893	Sigesbeckia jorullensis	2020	2021	Magnoliopsida	Plantae
152544069	3125901	Sigesbeckia orientalis	1940	1965	Magnoliopsida	Plantae
152544067	3125933	Santolina chamaecyparissus	1953	2025	Magnoliopsida	Plantae
152544065	3125944	Santolina rosmarinifolia	1912	1912	Magnoliopsida	Plantae
152544062	3126046	Erigeron pampeanus	1911	1911	Magnoliopsida	Plantae
152543971	3127837	Centaurea hyalolepis	1954	1955	Magnoliopsida	Plantae
152543970	3128007	Centaurea orientalis	1893	1894	Magnoliopsida	Plantae
152543973	3128166	Centaurea aspera	1872	1983	Magnoliopsida	Plantae
152543969	3128437	Centaurea glaberrima	1850	1850	Magnoliopsida	Plantae
213215214	3132567	Galinsoga quadriradiata	1981	2022	Magnoliopsida	Plantae
152543997	3133702	Adenostyles alliariae	1971	1971	Magnoliopsida	Plantae
213215120	3137579	Galactites tomentosa	1912	1923	Magnoliopsida	Plantae
152543990	3137629	Rhodanthe floribunda	1894	1894	Magnoliopsida	Plantae
159748874	3137686	Rhodanthe stricta	1891	1891	Magnoliopsida	Plantae
213215231	3138949	Melampodium divaricatum	2010	2010	Magnoliopsida	Plantae
152543890	3138953	Melampodium perfoliatum	1995	2005	Magnoliopsida	Plantae
152543898	3140910	Madia sativa	1941	1941	Magnoliopsida	Plantae
152543893	3141046	Centromadia pungens	1922	1922	Magnoliopsida	Plantae
152543930	3141571	Mantisalca salmantica	1877	1890	Magnoliopsida	Plantae
152543935	3142974	Doronicum excelsum	1867	2020	Magnoliopsida	Plantae
159748887	3145375	Deinandra fasciculata	1922	1922	Magnoliopsida	Plantae
152543915	3146219	Grindelia squarrosa	1920	2022	Magnoliopsida	Plantae
152543874	3147913	Verbesina encelioides	1950	1970	Magnoliopsida	Plantae
152543867	3148548	Anacyclus valentinus	1913	1932	Magnoliopsida	Plantae
152543870	3148560	Anacyclus radiatus	1998	2009	Magnoliopsida	Plantae
152544394	3151666	Symphyotrichum racemosum	1947	1947	Magnoliopsida	Plantae
152544392	3151692	Symphyotrichum ciliatum	2003	2010	Magnoliopsida	Plantae
152546256	3152723	Sidalcea candida	1920	1929	Magnoliopsida	Plantae
213213627	3152839	Cercidiphyllum japonicum	2014	2020	Magnoliopsida	Plantae
152545825	3169329	Androsace maxima	1954	1987	Magnoliopsida	Plantae
213215253	3170260	Asclepias speciosa	2021	2021	Magnoliopsida	Plantae
182134600	3170862	Scrophularia peregrina	2020	2025	Magnoliopsida	Plantae
152545617	3170878	Scrophularia lanceolata	1901	1901	Magnoliopsida	Plantae
152545624	3171946	Verbascum sinuatum	1831	2023	Magnoliopsida	Plantae
152545685	3172066	Veronica campylopoda	1955	1955	Magnoliopsida	Plantae
152545568	3172127	Calceolaria chelidonioides	1941	1995	Magnoliopsida	Plantae
213215417	3172276	Osmanthus heterophyllus	2021	2024	Magnoliopsida	Plantae
152545583	3172343	Fraxinus latifolia	2008	2009	Magnoliopsida	Plantae
152545595	3172622	Sesamum indicum	2004	2004	Magnoliopsida	Plantae
152543405	3188735	Lythrum virgatum	1953	2024	Magnoliopsida	Plantae
152543476	3188838	Oenothera perennis	1943	1943	Magnoliopsida	Plantae
213213437	3188847	Oenothera affinis	1909	1909	Magnoliopsida	Plantae
152543478	3188867	Oenothera laciniata	1893	2020	Magnoliopsida	Plantae
152543480	3188875	Oenothera rosea	1835	2025	Magnoliopsida	Plantae
213215549	3189696	Plantago aristata	2011	2014	Magnoliopsida	Plantae
152545671	3189723	Plantago ovata	1906	1956	Magnoliopsida	Plantae
152545673	3189760	Plantago heterophylla	1895	1895	Magnoliopsida	Plantae
152543351	3189935	Cardiospermum grandiflorum	1959	1959	Magnoliopsida	Plantae
182135018	3190715	Aldrovanda vesiculosa	2020	2020	Magnoliopsida	Plantae
152545886	3190845	Drosera linearis	2006	2006	Magnoliopsida	Plantae
152543102	3202936	Aphanomyces astaci	2018	2018	Peronosporea	Chromista
182133994	3266899	Lampropeltis	2011	2014	Trilobita	Animalia
152543176	3376286	Puccinia pazschkei	1895	1895	Pucciniomycetes	Fungi
213212271	3377362	Puccinia porphyrogenita	NA	NA	Pucciniomycetes	Fungi
159748679	3602227	Papaver setigerum	1997	2020	Magnoliopsida	Plantae
152544605	3631129	Eryngium giganteum	1978	2025	Magnoliopsida	Plantae
152544569	3637112	Scandix iberica	1908	1955	Magnoliopsida	Plantae
152544567	3637507	Scandix balansae	1997	1997	Magnoliopsida	Plantae
213215302	3638303	Orlaya daucoides	2000	2016	Magnoliopsida	Plantae
152544622	3638793	Bupleurum fruticosum	1975	2022	Magnoliopsida	Plantae
152544619	3639326	Bupleurum croceum	1938	2004	Magnoliopsida	Plantae
213215283	3639337	Sanicula epipactis	2021	2021	Magnoliopsida	Plantae
152544552	3641853	Daucus durieua	1938	2022	Magnoliopsida	Plantae
152544942	3645346	Philadelphus virginalis	2008	2008	Magnoliopsida	Plantae
152543500	3665966	Epilobium floridulum	1965	2007	Magnoliopsida	Plantae
213213452	3666059	Oenothera glazioviana rubricalyx	2014	2016	Magnoliopsida	Plantae
152543458	3667406	Oenothera curtiflora	1958	1958	Magnoliopsida	Plantae
152543463	3667628	Oenothera nuda	1933	2007	Magnoliopsida	Plantae
152543462	3667721	Oenothera wratislaviensis	2004	2007	Magnoliopsida	Plantae
152545005	3678949	Calystegia pulchra	1931	2024	Magnoliopsida	Plantae
213214564	3693336	Rorippa anceps	2016	2022	Magnoliopsida	Plantae
213213379	3697259	Nymphaea marliacea	2005	2021	Magnoliopsida	Plantae
213214828	3707394	Delosperma cooperi	2012	2021	Magnoliopsida	Plantae
152545609	3725805	Hebenstretia integrifolia	1862	1962	Magnoliopsida	Plantae
152545565	3728894	Phelipanche ramosa	1792	2000	Magnoliopsida	Plantae
152545678	3732995	Veronica ceratocarpa	1854	1874	Magnoliopsida	Plantae
213215497	3736228	Scrophularia pyrenaica	1985	2021	Magnoliopsida	Plantae
152545622	3741432	Verbascum banaticum	1908	1908	Magnoliopsida	Plantae
213213226	3746867	Cheilanthes viridis macrophylla	2005	2005	Polypodiopsida	Plantae
152544692	3753098	Saxifraga cymbalaria	1977	1977	Magnoliopsida	Plantae
152544691	3754353	Saxifraga urbium	1908	2025	Magnoliopsida	Plantae
213214932	3755928	Chenopodium album missouriense	2003	2003	Magnoliopsida	Plantae
213214934	3757050	Chenopodium berlandieri bushianum	1952	1952	Magnoliopsida	Plantae
152545981	3757189	Chenopodium auricomiforme	1911	1911	Magnoliopsida	Plantae
159749099	3757457	Chenopodium polygonoides	1951	1951	Magnoliopsida	Plantae
213214935	3757660	Chenopodium pelgrimsianum	1952	1952	Magnoliopsida	Plantae
213214949	3759032	Corispermum tylocarpum	2009	2009	Magnoliopsida	Plantae
152545963	3760099	Atriplex sagittata	1853	2023	Magnoliopsida	Plantae
213213724	3790832	Euonymus oxyphyllus	2009	2021	Magnoliopsida	Plantae
152544961	3798835	Nicotiana velutina	1912	1912	Magnoliopsida	Plantae
213213501	3799170	Nicotiana sanderae	1931	2020	Magnoliopsida	Plantae
213214004	3826756	Erodium meynieri	1970	1970	Magnoliopsida	Plantae
152545284	3827967	Monsonia brevirostrata	1908	2022	Magnoliopsida	Plantae
152545296	3827980	Erodium crinitum	1889	2023	Magnoliopsida	Plantae
152545295	3828217	Erodium chium	1948	1948	Magnoliopsida	Plantae
213214016	3828342	Erodium carolinianum	1922	2022	Magnoliopsida	Plantae
213214266	3837891	Skimmia reevesiana	2015	2021	Magnoliopsida	Plantae
152544759	3875113	Ceanothus delilianus	1992	2007	Magnoliopsida	Plantae
213215472	3882686	Salvia uliginosa	2021	2021	Magnoliopsida	Plantae
152545752	3885185	Stachys atherocalyx	1922	1922	Magnoliopsida	Plantae
213215453	3890974	Pycnanthemum verticillatum pilosum	2018	2018	Magnoliopsida	Plantae
152545736	3895710	Teucrium lucidrys	2011	2018	Magnoliopsida	Plantae
213215469	3898065	Salvia lavandulifolia gallica	1900	1900	Magnoliopsida	Plantae
152545743	3905970	Marrubium peregrinum	1835	1912	Magnoliopsida	Plantae
152546348	3921611	Clematis flammula	1869	2025	Magnoliopsida	Plantae
152546234	3937506	Corynabutilon suntense	2006	2006	Magnoliopsida	Plantae
213215335	3941038	Malva preissiana	1948	2022	Magnoliopsida	Plantae
182134368	3966627	Cullen cinereum	1911	2023	Magnoliopsida	Plantae
182134288	3967193	Caragana halodendron	1953	1953	Magnoliopsida	Plantae
213213747	3973495	Vicia eriocarpa	1877	2021	Magnoliopsida	Plantae
152546371	3981814	Berberis wilsoniae	2012	2020	Magnoliopsida	Plantae
152546373	3981817	Berberis interposita	2017	2017	Magnoliopsida	Plantae
213214346	3982013	Epimedium pubigerum	2020	2020	Magnoliopsida	Plantae
213214366	3982284	Mahonia wagneri	2010	2020	Magnoliopsida	Plantae
152543401	3989886	Lythrum acutangulum	1874	1989	Magnoliopsida	Plantae
152545821	4007682	Lysimachia linum-stellatum	1858	1858	Magnoliopsida	Plantae
152546659	4013762	Narcissus cyclazetta	2011	2024	Liliopsida	Plantae
213214842	4022910	Portulaca macrantha	1948	2013	Magnoliopsida	Plantae
152546009	4023424	Portulaca trituberculata	1865	2011	Magnoliopsida	Plantae
152546143	4036957	Rumex pulcher pulcher	1903	2002	Magnoliopsida	Plantae
152545611	4055853	Buddleja albiflora	1945	2025	Magnoliopsida	Plantae
213214139	4059971	Glandora diffusa	2020	2023	Magnoliopsida	Plantae
152545529	4064572	Cynoglossum clandestinum	1948	1948	Magnoliopsida	Plantae
182134689	4067112	Symphytum orientale	2020	2023	Magnoliopsida	Plantae
213214091	4068166	Echium pininana	2020	2020	Magnoliopsida	Plantae
213214922	4088624	Limonium platyphyllum	2020	2025	Magnoliopsida	Plantae
152546297	4095186	Valeriana pyrenaica	1957	1957	Magnoliopsida	Plantae
152546305	4095244	Valerianella vesicaria	1850	1850	Magnoliopsida	Plantae
213215405	4103351	Lomelosia caucasica	2020	2020	Magnoliopsida	Plantae
213215383	4103685	Scabiosa nitens	2016	2021	Magnoliopsida	Plantae
213212695	4104665	Avellinia festucoides	1986	1986	Liliopsida	Plantae
152546943	4104718	Austrostipa verticillata	1953	1963	Liliopsida	Plantae
152546944	4104890	Austrostipa scabra falcata	1896	1896	Liliopsida	Plantae
